track_id,track_name,track_type,aircraft_type,track_start_time,track_end_time,lifetime,timestamp,range,azimuth,elevation,speed,heading,ai_generated_tags
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:04:30.066032,128.87455712302014,134.98867149064876,39026.35128765529,693.2353362166111,293.4000982457602,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:05:00.066032,131.96152422706632,133.63269777109872,38830.22221559489,697.7211629518312,283.92304845413264,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:05:30.066032,134.5779197212711,130.05007368432018,38618.67019052535,699.8301008774512,270.689948922511,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:06:00.066032,136.7000491228801,124.33080271028238,38392.54705778566,699.5282163927914,254.1790783464726,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:06:30.066032,138.3086940994125,116.61856564777491,38152.76333542261,696.8203669322168,234.9871826072893,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:07:00.066032,139.38928651285596,107.10711103339008,37900.28454785599,691.7501228072002,213.8079068209716,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:07:30.066032,139.9320403509805,96.03538774764934,37636.12733805251,684.3990661437003,191.40672519650195,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:08:00.066032,139.9320403509805,83.68154208802547,37361.355373863415,674.8854781952157,168.59327480349808,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:08:30.066032,139.38928651285596,70.35593011572867,37077.07506500944,663.3624361531388,146.19209317902846,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:09:00.066032,138.3086940994125,56.393320821637445,36784.43110795936,650.0153500774437,125.01281739271082,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:09:30.066032,136.7000491228801,42.14448598517389,36484.601876641376,635.0589795794157,105.82092165352736,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:10:00.066032,134.57791972127112,27.96738800756312,36178.794677547136,618.7339782591116,89.31005107748902,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:10:30.066032,131.96152422706632,14.21818710068982,35868.24088833465,601.3030214988503,76.07695154586739,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:11:00.066032,128.87455712302017,1.242293750957835,35554.19099950505,583.0465799179811,66.5999017542398,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:11:30.066032,125.3449744612555,-10.634308759854475,35237.909579118714,564.2584064956275,61.22142697428808,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:12:00.066032,121.40474068892672,-21.113253779178024,34920.67018082596,545.2408099752898,60.13591929803904,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:12:30.066032,117.0895391732363,-29.93128691712941,34603.750215716056,526.2997906039975,63.382611801175,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:13:00.066032,112.43844904733588,-36.866879581906616,34288.425808633576,507.7401164737856,70.84416055745777,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:13:30.066032,107.49359130364464,-41.74579427039477,33975.96665967405,489.860419689008,82.25088575395964,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:14:00.066032,102.29974733961966,-44.44546180151288,33667.63093154983,472.9483912639891,97.19051862214656,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:14:30.066032,96.90395341048578,-44.89806052647072,33364.66018341289,457.2761520669092,115.12310190532833,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:15:00.066032,91.3550746616246,-43.09222015933008,33068.27437153435,443.0958742931706,135.40050532076071,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:15:30.066032,85.70336259825098,-39.073307423859575,32779.66693697113,430.6357239203752,157.28985067675072,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:16:00.066032,80.00000000000001,-32.94228634059951,32500.0,420.0961894323343,179.99999999999997,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:16:30.066032,74.29663740174904,-24.853181786258148,32230.39968066945,411.6468558843128,202.71014932324923,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:17:00.066032,68.64492533837542,-15.009210046466258,31971.95156431167,405.4236762160088,224.59949467923923,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:17:30.066032,63.09604658951424,-3.6576735710037696,31725.69633027357,401.5267837178601,244.87689809467167,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:18:00.066032,57.700252660380336,8.916251813404727,31492.625561468398,400.01888084891874,262.8094813778535,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:18:30.066032,52.50640869635541,22.39668115370285,31273.677751621228,400.9242303308119,277.7491142460402,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:19:00.066032,47.56155095266416,36.44495610262357,31069.73452628606,404.2282647514687,289.1558394425422,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:19:30.066032,42.91046082676368,50.708152769090844,30881.61709285084,409.877820960234,296.617388198825,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:20:00.066032,38.59525931107329,64.82794795078871,30710.082933825117,417.7819954828627,299.864080701961,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:20:30.066032,34.65502553874451,78.44962100942942,30555.822756725385,427.8136071924496,298.7785730257119,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:21:00.066032,31.125442876979832,91.23096524160654,30419.45771283965,439.81124370137,293.40009824576015,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:21:30.066032,28.03847577293369,102.85088487178852,30301.536896070455,453.5818585470191,283.9230484541327,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:22:00.066032,25.42208027872892,113.0174616918832,30202.535131927518,468.90387738166027,270.6899489225111,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:22:30.066032,23.299950877119898,121.47528869545629,30122.85106557297,485.5307631866242,254.1790783464727,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:23:00.066032,21.69130590058749,128.01188646941233,30062.805556618023,503.19498314522696,234.9871826072892,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:23:30.066032,20.61071348714404,132.46304114911877,30022.640387134576,521.6123133459384,213.8079068209716,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:24:00.066032,20.06795964901952,134.71692983567482,30002.51728808408,540.4864120515153,191.40672519650204,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:24:30.066032,20.06795964901952,134.71692983567482,30002.51728808408,559.5135879484848,168.59327480349805,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:25:00.066032,20.610713487144032,132.46304114911877,30022.640387134576,578.3876866540616,146.1920931790285,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:25:30.066032,21.6913059005875,128.01188646941233,30062.805556618023,596.8050168547732,125.0128173927107,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:26:00.066032,23.299950877119883,121.4752886954563,30122.85106557297,614.4692368133757,105.8209216535274,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:26:30.066032,25.422080278728885,113.01746169188334,30202.535131927518,631.0961226183396,89.31005107748908,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:27:00.066032,28.038475772933687,102.85088487178862,30301.536896070455,646.4181414529809,76.07695154586736,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:27:30.066032,31.125442876979815,91.23096524160664,30419.45771283965,660.1887562986299,66.59990175423987,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:28:00.066032,34.65502553874451,78.44962100942953,30555.822756725385,672.1863928075504,61.22142697428807,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:28:30.066032,38.59525931107328,64.8279479507887,30710.082933825117,682.2180045171373,60.13591929803904,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:29:00.066032,42.910460826763625,50.708152769090816,30881.61709285084,690.1221790397659,63.38261180117492,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:29:30.066032,47.56155095266416,36.44495610262355,31069.73452628606,695.7717352485313,70.8441605574578,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:30:00.066032,52.506408696355365,22.396681153702986,31273.677751621224,699.075769669188,82.2508857539597,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:30:30.066032,57.700252660380364,8.916251813404706,31492.625561468398,699.9811191510812,97.1905186221466,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:31:00.066032,63.096046589514216,-3.657673571003727,31725.69633027357,698.4732162821399,115.12310190532828,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:31:30.066032,68.64492533837536,-15.009210046466336,31971.95156431167,694.5763237839913,135.4005053207606,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:32:00.066032,74.29663740174905,-24.853181786258105,32230.39968066945,688.3531441156872,157.2898506767508,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:32:30.066032,79.99999999999999,-32.94228634059941,32500.0,679.9038105676659,179.99999999999994,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:33:00.066032,85.70336259825092,-39.07330742385962,32779.66693697113,669.3642760796248,202.71014932324908,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:33:30.066032,91.3550746616246,-43.09222015933007,33068.27437153435,656.9041257068294,224.59949467923929,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:34:00.066032,96.90395341048576,-44.89806052647073,33364.66018341289,642.7238479330908,244.8768980946716,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:34:30.066032,102.2997473396196,-44.44546180151288,33667.63093154982,627.0516087360111,262.80948137785333,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:35:00.066032,107.49359130364456,-41.74579427039484,33975.96665967404,610.1395803109923,277.7491142460401,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:35:30.066032,112.43844904733584,-36.866879581906645,34288.425808633576,592.2598835262145,289.1558394425422,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:36:00.066032,117.08953917323626,-29.931286917129484,34603.750215716056,573.7002093960026,296.6173881988249,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:36:30.066032,121.40474068892676,-21.11325377917805,34920.67018082596,554.75919002471,299.864080701961,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:37:00.066032,125.34497446125548,-10.634308759854513,35237.909579118714,535.7415935043725,298.7785730257119,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:37:30.066032,128.8745571230201,1.242293750957785,35554.19099950505,516.953420082019,293.4000982457603,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
1001,FIGHTER-RAPTOR-001,incoming,F-16,2025-11-12T13:59:30.066032,2025-11-12T14:49:30.066032,3000.0,2025-11-12T14:38:00.066032,131.96152422706632,14.218187100689809,35868.24088833465,498.6969785011498,283.92304845413264,very_fast_moving; variable_speed; supersonic_capable; minimal_maneuvering; curved_path; cruise_altitude; single_engine; incoming_track
